Issue_Type	Issue_ID	Chromosome	Accession_1	Accession_2	Report_Type	Summary	Status	Status_Text	Description	Experiment_Type	Update	External_Information_Type	Resolution_Summary	Resolution_Information	Patch_Type	Fixed_in_Version	Affected_Version	Patch_GenBank_Accession	Patch_RefSeq_Accession	Patch_Region_Name	Shortform_Location_Information
Gap	ZG-3644	10	CU571170.9	FP236598.13	TPF Analysis	"Chromosome 10 assembly gap (CU571170.9 - FP236598.13)"	Continuing Investigation	"CH73-324J13 failed to close the gap a new clone will be required"	"Assembly gap between CU571170.9 (CH73-369L10) and FP236598.13 (CH73-212N14)"	Clone Sequencing	2015-07-23T17:45:47.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:3476558:@:3868596:@:9:@@@:CU571170:::13:@@@:FP236598:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:3484364:@:3876502:@:9:@@@:CU571170:::13:@@@:FP236598:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3645	10	FP236598.13	BX897660.17	TPF Analysis	"Chromosome 10 assembly gap (FP236598.13 - BX897660.17)"	Awaiting Exptl Data	"04-FEB-14: ZFOS-910C10 contigs have been ordered and orientated\nAccession for ZFOS-910C10: FO704567"	"Assembly gap between FP236598.13 (CH73-212N14) and BX897660.17 (DKEY-102A15)"	Clone Sequencing	2015-07-23T17:45:48.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:3753421:@:4783207:@:13:@@@:FP236598:::17:@@@:BX897660:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:3761327:@:4786913:@:13:@@@:FP236598:::17:@@@:BX897660:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3646	10	FP102769.3	CT573223.10	TPF Analysis	"Chromosome 10 assembly gap (FP102769.3 - CT573223.10)"	Resolved	"none"	"Assembly gap between FP102769.3 (CH1073-13J20) and CT573223.10 (CH73-133K20)"	Clone Sequencing	2015-07-23T17:45:47.000-0400	na	GRC-Gap Update	"This region has altered based on marker alignments"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:5577428:@:7172203:@:3:@@@:FP102769:::10:@@@:CT573223:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:5581134:@:5729036:@:3:@@@:FP102769:::10:@@@:CT573223:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3647	10	CU915535.7	BX511100.26	TPF Analysis	"Chromosome 10 assembly gap (CU915535.7 - BX511100.26)"	Resolved	"none"	"Assembly gap between CU915535.7 (CH73-186P22) and BX511100.26 (CH211-57M13)"	Clone Sequencing	2015-07-23T17:45:47.000-0400	na	GRC-Gap Update	"This region has altered based on marker alignments"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:6652371:@:7714645:@:7:@@@:CU915535:::26:@@@:BX511100:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:6240904:@:6445334:@:7:@@@:CU915535:::26:@@@:BX511100:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3648	10	CU855689.3	CU633977.7	TPF Analysis	"Chromosome 10 assembly gap (CU855689.3 - CU633977.7)"	Resolved	"none"	"Assembly gap between CU855689.3 (CH73-194F17) and CU633977.7 (CH1073-230P18)"	Clone Sequencing	2015-07-23T17:45:53.000-0400	na	GRC-Gap Update	"This region has altered based on marker alignments"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:6926782:@:7787185:@:3:@@@:CU855689:::7:@@@:CU633977:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:6550154:@:6774385:@:3:@@@:CU855689:::7:@@@:CU633977:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3649	10	BX682234.9	BX294128.19	TPF Analysis	"Chromosome 10 assembly gap (BX682234.9 - BX294128.19)"	Resolved	"none"	"Assembly gap between BX682234.9 (CH211-193E13) and BX294128.19 (DKEYP-35F12)"	na	2015-07-23T17:45:51.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3142. Please see ZG-3142 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:5687762:@:8625658:@:9:@@@:BX682234:::19:@@@:BX294128:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:7475794:@:7780466:@:9:@@@:BX682234:::19:@@@:BX294128:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3650	10	CU302319.8	CU657976.7	TPF Analysis	"Chromosome 10 assembly gap (CU302319.8 - CU657976.7)"	Resolved	"none"	"Assembly gap between CU302319.8 (DKEY-108M3) and CU657976.7 (CH1073-226I18)"	Clone Sequencing	2012-05-28T05:04:45.000-0400	na	GRC-Gap Update	"This region has altered based on marker alignments"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:6427228:@:8662741:@:8:@@@:CU302319:::7:@@@:CU657976:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:8514478:@:8711681:@:8:@@@:CU302319:::7:@@@:CU657976:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3651	10	CU655827.7	BX571955.15	TPF Analysis	"Chromosome 10 assembly gap (CU655827.7 - BX571955.15)"	Awaiting Exptl Data	"19-NOV-13: CH73-242C23 has been cancelled"	"Assembly gap between CU655827.7 (CH1073-111A5) and BX571955.15 (DKEY-27B3)"	Clone Sequencing	2014-01-09T01:30:01.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:8662742:@:9099588:@:7:@@@:CU655827:::15:@@@:BX571955:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:8711682:@:9023632:@:7:@@@:CU655827:::15:@@@:BX571955:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3652	10	BX248511.4	BX248503.7	TPF Analysis	"Chromosome 10 assembly gap (BX248511.4 - BX248503.7)"	Awaiting Exptl Data	"28-JAN-14: CH73-222D23 has been cancelled"	"Assembly gap between BX248511.4 (CH211-243G18) and BX248503.7 (CH211-232M7)"	Clone Sequencing	2014-03-06T09:23:36.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:9641191:@:9987451:@:4:@@@:BX248511:::7:@@@:BX248503:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:9565235:@:9911585:@:4:@@@:BX248511:::7:@@@:BX248503:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3653	10	CR628371.8	CU694479.6	TPF Analysis	"Chromosome 10 assembly gap (CR628371.8 - CU694479.6)"	Resolved	"none"	"Assembly gap between CR628371.8 (CH211-250J16) and CU694479.6 (DKEY-191B13)"	na	2015-07-23T17:45:38.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3147. Please see ZG-3147 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:11929456:@:13090510:@:8:@@@:CR628371:::6:@@@:CU694479:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:11853590:@:12143447:@:8:@@@:CR628371:::6:@@@:CU694479:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3654	10	BX548050.11	CT990561.12	TPF Analysis	"Chromosome 10 assembly gap (BX548050.11 - CT990561.12)"	Resolved	"none"	"Assembly gap between BX548050.11 (DKEY-267D18) and CT990561.12 (CH211-284H6)"	na	2015-07-23T17:45:39.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3148. Please see ZG-3148 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:12625173:@:13036354:@:11:@@@:BX548050:::12:@@@:CT990561:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:12143448:@:12696544:@:11:@@@:BX548050:::12:@@@:CT990561:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3655	10	FQ311890.4	CT990561.12	TPF Analysis	"Chromosome 10 assembly gap (CT990561.12 - CR388225.18)"	Continuing Investigation	"The region will be investigated to locate new sequence clones that cover this gap"	"Assembly gap between FQ311890.4 and CT990561.12"	Clone Sequencing	2015-07-23T17:45:39.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:12540215:@:12815326:@:4:@@@:FQ311890:::12:@@@:CT990561:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3656	10	CR847904.10	CU633853.6	TPF Analysis	"Chromosome 10 assembly gap (CR847904.10 - CU633853.6)"	Resolved	"none"	"Assembly gap between CR847904.10 (DKEY-1E17) and CU633853.6 (CH1073-179D18)"	Clone Sequencing	2015-07-23T17:45:40.000-0400	na	GRC-Gap Update	"New evidence has highlighted a change in this region the new gaps created will be dealt with in ZG-5283 ZG-5284 and ZG-5285"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:12136319:@:13161946:@:10:@@@:CR847904:::6:@@@:CU633853:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:12869294:@:13083855:@:10:@@@:CR847904:::6:@@@:CU633853:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3657	10	FP325110.7	CU694478.8	TPF Analysis	"Chromosome 10 assembly gap (FP325110.7 - CU694478.8)"	Resolved	"none"	"Assembly gap between FP325110.7 (CH1073-226E10) and CU694478.8 (DKEY-172M5)"	Clone Sequencing	2014-04-23T05:00:00.000-0400	na	GRC-Gap Update	"FP325110.7 and FO744832.1 have been removed from chr10 as they belong on chr19 based on GAPMAP markers and sequence data."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:14488602:@:14635711:@:7:@@@:FP325110:::8:@@@:CU694478:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3658	10	CU633864.7	CT027815.11	TPF Analysis	"Chromosome 10 assembly gap (CU633864.7 - CT027815.11)"	Awaiting Exptl Data	"10-SEP-12: CH73-307E15 has entered the sequencing pipeline"	"Assembly gap between CU633864.7 (CH1073-527G11) and CT027815.11 (CH211-145F8)"	Clone Sequencing	2013-12-11T03:52:21.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:16300474:@:16552838:@:7:@@@:CU633864:::11:@@@:CT027815:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:16287167:@:16461681:@:7:@@@:CU633864:::11:@@@:CT027815:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3659	10	CR790388.17	BX324123.4	TPF Analysis	"Chromosome 10 assembly gap (CR790388.17 - BX324123.4)"	Resolved	"none"	"Assembly gap between CR790388.17 (DKEY-93E24) and BX324123.4 (DKEY-106L3)"	Clone Sequencing	2015-07-23T17:45:35.000-0400	na	GRC-Gap Update	"This gap no longer exists"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:16552839:@:17276444:@:17:@@@:CR790388:::4:@@@:BX324123:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:16461682:@:17074702:@:17:@@@:CR790388:::4:@@@:BX324123:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3660	10	CR855996.2	FP091248.4	TPF Analysis	"Chromosome 10 assembly gap (CR855996.2 - FP091248.4)"	Resolved	"none"	"Assembly gap between CR855996.2 (DKEY-219B24) and FP091248.4 (CH73-149B17)"	Clone Sequencing	2015-07-23T17:45:54.000-0400	na	GRC-Gap Update	"This gap has changed and been updated"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:17001125:@:17419932:@:2:@@@:CR855996:::4:@@@:FP091248:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:17074703:@:17407586:@:2:@@@:CR855996:::4:@@@:FP091248:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3661	10	BX005125.11	AL935273.6	TPF Analysis	"Chromosome 10 assembly gap (BX005125.11 - AL935273.6)"	Awaiting Exptl Data	"31-JAN-14: CH211-161D14 contigs have been ordered and orientated\nAccession for CH211-161D14: FO704642"	"Assembly gap between BX005125.11 (CH211-127I16) and AL935273.6 (CH211-274L13)"	Clone Sequencing	2014-06-11T01:35:35.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:19393684:@:19993707:@:11:@@@:BX005125:::6:@@@:AL935273:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:19381338:@:19985021:@:11:@@@:BX005125:::6:@@@:AL935273:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3662	10	CR774179.7	BX005027.13	TPF Analysis	"Chromosome 10 assembly gap (CR774179.7 - BX005027.13)"	Awaiting Exptl Data	"07-FEB-14: CH73-181I17 has completed sequence production and a draft assembly has been submitted\nAccession for CH73-181I17: FO744833"	"Assembly gap between CR774179.7 (DKEY-179G5) and BX005027.13 (DKEY-4C2)"	Clone Sequencing	2015-09-21T09:38:58.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:21775076:@:22232595:@:7:@@@:CR774179:::13:@@@:BX005027:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:21944548:@:22402257:@:7:@@@:CR774179:::13:@@@:BX005027:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3663	10	AL807389.7	CU469521.4	TPF Analysis	"Chromosome 10 assembly gap (AL807389.7 - CU469521.4)"	Awaiting Exptl Data	"02-FEB-12: CH1073-7I4 has been cancelled\n02-FEB-12: CH1073-7I04 has been cancelled"	"Assembly gap between AL807389.7 (CH211-237L4) and CU469521.4 (CH1073-143L10)"	Clone Sequencing	2014-03-06T06:28:55.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:22751524:@:22952265:@:7:@@@:AL807389:::4:@@@:CU469521:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:22921186:@:23122031:@:7:@@@:AL807389:::4:@@@:CU469521:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3664	10	FP236328.10	CR933018.9	TPF Analysis	"Chromosome 10 assembly gap (FP236328.10 - CR933018.9)"	Resolved	"none"	"Assembly gap between FP236328.10 (CH73-361P13) and CR933018.9 (CH211-224H1)"	na	2011-08-01T05:55:44.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3149. Please see ZG-3149 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:24815043:@:25161681:@:10:@@@:FP236328:::9:@@@:CR933018:@:component:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:25215691:@:25558778:@:10:@@@:FP236328:::9:@@@:CR933018:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3665	10	BX897671.5	CT573197.7	TPF Analysis	"Chromosome 10 assembly gap (BX897671.5 - CT573197.7)"	Resolved	"none"	"Assembly gap between BX897671.5 (CH211-214K5) and CT573197.7 (DKEY-76A19)"	na	2015-07-23T17:45:53.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3150. Please see ZG-3150 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:24951455:@:25453538:@:5:@@@:BX897671:::7:@@@:CT573197:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:25558779:@:26049681:@:5:@@@:BX897671:::7:@@@:CT573197:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3666	10	CR788292.5	CR925779.11	TPF Analysis	"Chromosome 10 assembly gap (CR788292.5 - CR925779.11)"	Awaiting Exptl Data	"25-NOV-13: DKEY-181G13 contigs have been ordered and orientated\nAccession for DKEY-181G13: FO704711"	"Assembly gap between CR788292.5 (DKEY-33O22) and CR925779.11 (DKEYP-53H3)"	Clone Sequencing	2014-05-30T09:40:21.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:27733608:@:28171733:@:5:@@@:CR788292:::11:@@@:CR925779:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:28330300:@:28740139:@:5:@@@:CR788292:::11:@@@:CR925779:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3667	10	BX663516.23	BX537273.16	TPF Analysis	"Chromosome 10 assembly gap (BX663516.23 - BX537273.16)"	Resolved	"none"	"Assembly gap between BX663516.23 (DKEY-16F21) and BX537273.16 (CH211-151F2)"	na	2015-07-23T17:45:54.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3157. Please see ZG-3157 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:35653753:@:36019485:@:23:@@@:BX663516:::16:@@@:BX537273:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:36798225:@:37164182:@:23:@@@:BX663516:::16:@@@:BX537273:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3668	10	FP236848.12	BX088524.16	TPF Analysis	"Chromosome 10 assembly gap (FP236848.12 - BX088524.16)"	Awaiting Exptl Data	"24-DEC-13: DKEY-76F11 has completed sequence production and a draft assembly has been submitted\nAccession for DKEY-76F11: FO744872"	"Assembly gap between FP236848.12 (CH73-224P20) and BX088524.16 (CH211-215A9)"	Clone Sequencing	2014-05-30T09:41:35.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:36019486:@:36423469:@:12:@@@:FP236848:::16:@@@:BX088524:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3669	10	CU896636.15	CR848005.12	TPF Analysis	"Chromosome 10 assembly gap (CU896636.15 - CR848005.12)"	Awaiting Exptl Data	"19-NOV-13: CH73-192N11 contigs have been ordered and orientated\nAccession for CH73-192N11: FO704692"	"Assembly gap between CU896636.15 (DKEY-31O12) and CR848005.12 (CH211-284B10)"	Clone Sequencing	2015-07-23T17:46:03.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:38679890:@:38962201:@:15:@@@:CU896636:::12:@@@:CR848005:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3670	10	BX248386.35	CU633908.12	TPF Analysis	"Chromosome 10 assembly gap (BX248386.35 - CU633908.12)"	Awaiting Exptl Data	"03-FEB-14: CH211-204J5 has been cancelled\nAccession for CH211-204J5: FO704643"	"Assembly gap between BX248386.35 (CH211-231M12) and CU633908.12 (CH73-1A9)"	Clone Sequencing	2015-07-23T17:45:46.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:38962202:@:39255081:@:35:@@@:BX248386:::12:@@@:CU633908:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:40246351:@:40539410:@:35:@@@:BX248386:::12:@@@:CU633908:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3671	10	CU633908.12	CU633886.9	TPF Analysis	"Chromosome 10 assembly gap (CU633908.12 - CU633886.9)"	Continuing Investigation	"CH73-352P10 failed to close gap, further sequence clones will be identified to cover region"	"Assembly gap between CU633908.12 (CH73-1A9) and CU633886.9 (CH1073-74N1)"	Clone Sequencing	2015-07-23T17:45:40.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:39133255:@:39311016:@:12:@@@:CU633908:::9:@@@:CU633886:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:40417584:@:40617784:@:12:@@@:CU633908:::9:@@@:CU633886:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3672	10	CU633886.9	CU633782.10	TPF Analysis	"Chromosome 10 assembly gap (CU633886.9 - CU633782.10)"	Under Review	"none"	"Assembly gap between CU633886.9 (CH1073-74N1) and CU633782.10 (CH73-232H9)"	na	2015-07-23T17:45:36.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:39278195:@:39446538:@:9:@@@:CU633886:::10:@@@:CU633782:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:40584963:@:40731912:@:9:@@@:CU633886:::10:@@@:CU633782:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-3673	10	CU633836.6	BX927333.11	TPF Analysis	"Chromosome 10 assembly gap (CU633836.6 - BX927333.11)"	Resolved	"none"	"Assembly gap between CU633836.6 (ZFOS-840F3) and BX927333.11 (CH211-69C15)"	na	2015-07-23T17:46:00.000-0400	na	GRC-Duplicate	"This issue is a duplicate of JIRA issue ZG-3159. Please see ZG-3159 for all future updates regarding this issue."	na	na	Zv9	na	na	na	MAPPED:@:CM002894.1:@:NC_007121.6:@:CHROMOSOME:@:39957980:@:40152996:@:6:@@@:CU633836:::11:@@@:BX927333:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651613.3:@:NC_007121.5:@:CHROMOSOME:@:41243354:@:41438941:@:6:@@@:CU633836:::11:@@@:BX927333:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
