id	chr	SuccessfullyMapped	MappedSeqInfo.GenBankID	MappedSeqInfo.RefSeqID	MappedSeqInfo.SequenceType	ChrStart	ChrEnd	MappedVersionNumbers	MappedVersionAccessions	Accession1Method	Accession2Method	AssemblyName	GenBankAssemblyAcc	RefSeqAssemblyAcc	AssemblyStatus
HG-54	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	125722229	126019433	11,10	AL683842,AL606510	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-54	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	123962713	124330864	11,10	AL683842,AL606510	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-543	10	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-543	10	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-544	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	17943272	18123585	4,2	BX255924,AL928729	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-544	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	17735713	17932651	4,2	BX255924,AL928729	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-545	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	38652101	39075027	10,20	AL133216,AL133173	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-545	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	38363173	38781896	10,20	AL133216,AL133173	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-548	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	39075028	42546687	16,6	AL590623,BX322613	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-548	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	38781897	41885273	16,6	AL590623,BX322613	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-549	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	39075028	42546687	16,6	AL590623,BX322613	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-549	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	38781897	41885273	16,6	AL590623,BX322613	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-551	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	42354936	42794387	6,4	BX322613,AL031601	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-551	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	41693522	42298939	6,4	BX322613,AL031601	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-552	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	46256855	46521115	15,8	AC012044,AL831769	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-552	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	45761407	47075057	15,8	AC012044,AL831769	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-555	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	47353892	47689665	1,13	BX649215,AL450388	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-555	10	MAPPED	JH591181.2	NW_003871068.1	ALT_SCAFFOLD	431049	2010264	1,13	BX649215,AL450388	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-555	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	46159934	47739149	1,13	BX649215,AL450388	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-556	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	47689666	48055707	10,3	AL603965,AL954360	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-556	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	46316430	50241236	10,3	AL603965,AL954360	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-557	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	47892477	48178094	3,4	AL954360,BX547991	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-557	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	47561268	50241236	3,4	AL954360,BX547991	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-558	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	48886192	49299273	9,9	AL731733,AL603966	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-558	10	MAPPED	JH591181.2	NW_003871068.1	ALT_SCAFFOLD	1008206	2281126	9,9	AL731733,AL603966	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-558	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	46737091	48091230	9,9	AL731733,AL603966	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-559	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	51187411	51535000	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-559	10	MAPPED	JH591181.2	NW_003871068.1	ALT_SCAFFOLD	202632	418091	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-559	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	45931517	46146976	12,18	AL672187,AL589822	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-560	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	133258319	133439816	24,5	AL607044,BX294094	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-560	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	131460056	131607480	24,5	AL607044,BX294094	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-805	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	51028872	51398845	9,12	AL731572,AL672187	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-805	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	45931517	49929364	9,12	AL731572,AL672187	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-806	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	51187411	51535000	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-806	10	MAPPED	JH591181.2	NW_003871068.1	ALT_SCAFFOLD	202632	418091	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-806	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	45931517	46146976	12,18	AL672187,AL589822	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-807	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	124093542	124130447	1,1	BX842243,BX842243	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-807	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	122334027	122372931	1,1	BX842243,BX842243	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-808	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	125722229	126019433	11,10	AL683842,AL606510	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-808	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	123962713	124330864	11,10	AL683842,AL606510	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-809	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	133665144	133781577	2,9	BX511297,AL732395	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-809	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	131832808	131968073	2,9	BX511297,AL732395	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-871	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	5037926	5202899	9,9	AL391427,AL391427	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-871	10	MAPPED	JH636060.1	NW_003871071.1	ALT_SCAFFOLD	23400	189615	9,9	AL391427,AL391427	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-871	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	4993734	5159949	9,9	AL391427,AL391427	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-889	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	51187411	51535000	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-889	10	MAPPED	JH591181.2	NW_003871068.1	ALT_SCAFFOLD	202632	418091	12,18	AL672187,AL589822	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-889	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	45931517	46146976	12,18	AL672187,AL589822	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-905	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	60001	224405	12,12	AL713922,AL713922	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-905	10	MAPPED	GL877873.1	NW_003571043.1	ALT_SCAFFOLD	34336	168465	12,12	AL713922,AL713922	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-905	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	44336	178465	12,12	AL713922,AL713922	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-945	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	27574584	27706537	14,14	AL355493,AL355493	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-945	10	MAPPED	GL383545.1	NW_003315934.1	ALT_SCAFFOLD	1	179254	14,14	AL355493,AL355493	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-945	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	27285655	27417608	14,14	AL355493,AL355493	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-945	10	MAPPED	GL383545.1	NW_003315934.1	ALT_SCAFFOLD	1	179254	14,14	AL355493,AL355493	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-969	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	135466969	135514762	22,18	AL845259,AL732375	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-969	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	133653465	133777437	22,18	AL845259,AL732375	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-97	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	5631686	5804780	7,13	BX276080,AL365356	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-97	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	5589723	5762817	7,13	BX276080,AL365356	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-979	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	116786296	116981229	6,6	AL355530,AL355530	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-979	10	MAPPED	KE332501.1	NW_004775432.1	ALT_SCAFFOLD	1	61702	6,6	AL355530,AL355530	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-979	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	115026537	115088238	6,6	AL355530,AL355530	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-995	10	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	133258319	133439816	24,5	AL607044,BX294094	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-995	10	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	131460056	131607480	24,5	AL607044,BX294094	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1003	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	65652221	65858769	2,2	AP006287,AP006287	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1003	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	65884750	66091298	2,2	AP006287,AP006287	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1004	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	111769108	111945380	6,6	AP000907,AP000907	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1004	11	MAPPED	JH159142.2	NW_003871080.1	ALT_SCAFFOLD	150375	326647	6,6	AP000907,AP000907	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1004	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	111898384	112074656	6,6	AP000907,AP000907	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-107	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	1012544	1144219	4,4	AC139749,AC139749	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-107	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	1012544	1150311	4,4	AC139749,AC139749	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-107	11	MAPPED	KQ759759.1	NW_015148966.1	ALT_SCAFFOLD	1	24163	4,4	AC139749,AC139749	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-107	11	MAPPED	KI270927.1	NT_187681.1	ALT_SCAFFOLD	99874	218612	4,4	AC139749,AC139749	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1165	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	25191953	25340626	9,9	AC009638,AC009638	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1165	11	MAPPED	GL383547.1	NW_003315936.1	ALT_SCAFFOLD	1	154407	9,9	AC009638,AC009638	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1165	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	25170407	25319080	9,9	AC009638,AC009638	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1165	11	MAPPED	GL383547.1	NW_003315936.1	ALT_SCAFFOLD	1	154407	9,9	AC009638,AC009638	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1216	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	1012544	1233288	4,1	AC139749,AP006588	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1216	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	1012544	1212058	4,1	AC139749,AP006588	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-122	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	118492296	118653701	1,1	AP002954,AP002954	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-122	11	MAPPED	JH720443.2	NW_003871072.2	ALT_SCAFFOLD	283809	408430	1,1	AP002954,AP002954	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-122	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	118658371	118782992	1,1	AP002954,AP002954	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1252	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	56126301	56481671	4,2	AP002512,AP004245	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1252	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	56358825	56714195	4,2	AP002512,AP004245	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1259	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	1147514	1213574	14,14	FP326773,FP326773	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1259	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	1153603	1191017	14,14	FP326773,FP326773	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1259	11	MAPPED	KQ759759.1	NW_015148966.1	ALT_SCAFFOLD	143018	180442	14,14	FP326773,FP326773	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1270	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	65316391	65632330	5,4	AP001362,AP001266	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1270	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	65548920	65864859	5,4	AP001362,AP001266	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1280	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	7608596	7738627	2,2	AC104237,AC104237	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1280	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	7587365	7717080	2,2	AC104237,AC104237	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-139	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	124085927	124173143	3,3	AP002965,AP002965	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-139	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	124215220	124303247	3,3	AP002965,AP002965	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-141	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	49862648	50121284	9,1	AC025787,AP006587	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-141	11	MAPPED	GL582973.1	NW_003571045.1	ALT_SCAFFOLD	1	321004	9,1	AC025787,AP006587	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-141	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	49841096	50162113	9,1	AC025787,AP006587	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-142	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	56126301	56301331	4,4	AP002512,AP002512	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-142	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	56358825	56533855	4,4	AP002512,AP002512	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1428	11	MAPPED	GL000202.1	NT_113921.2	UNLOC_SCAFFOLD	1	40103	2,2	AC160860,AC160860	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1428	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	69902744	69942662	2,2	AC160860,AC160860	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1445	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	87639783	87850940	2,1	AP003388,AP005436	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1445	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	87928891	88117772	2,1	AP003388,AP005436	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1446	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	1012544	1233288	4,1	AC139749,AP006588	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1446	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	1012544	1212058	4,1	AC139749,AP006588	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1447	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	50659987	51594205	5,11	AC126398,AC126345	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1447	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	50700816	54680987	5,11	AC126398,AC126345	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1464	11	MAPPED	JH806581.1	NW_004070871.1	ALT_SCAFFOLD	327147	590999	4,2	AP003783,AC234421	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1464	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	70782934	71096786	4,2	AP003783,AC234421	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1491	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	50659987	51594205	5,11	AC126398,AC126345	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1491	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	50700816	54680987	5,11	AC126398,AC126345	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1492	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	50659987	51594205	5,11	AC126398,AC126345	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1492	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	50700816	54680987	5,11	AC126398,AC126345	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-150	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	56126301	56301331	4,4	AP002512,AP002512	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-150	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	56358825	56533855	4,4	AP002512,AP002512	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-151	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	56410061	56481671	2,2	AP004245,AP004245	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-151	11	MAPPED	JH159137.1	NW_003871074.1	ALT_SCAFFOLD	1	34066	2,2	AP004245,AP004245	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-151	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	56642585	56714195	2,2	AP004245,AP004245	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-151	11	MAPPED	JH159137.1	NW_003871074.1	ALT_SCAFFOLD	1	34066	2,2	AP004245,AP004245	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1513	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	69078348	69233747	1,3	AP005897,AP005233	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1513	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	69310881	69418979	1,3	AP005897,AP005233	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1519	11	MAPPED	CM000677.1	NC_000015.9	CHROMOSOME	102428551	102498954	2,2	AC244668,AC244668	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1519	11	MAPPED	CM000677.2	NC_000015.10	CHROMOSOME	101888348	101958751	2,2	AC244668,AC244668	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-152	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	1544704	1716085	2,2	AP006285,AP006285	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-152	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	1523474	1694855	2,2	AP006285,AP006285	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-152	11	MAPPED	KI270830.1	NT_187584.1	ALT_SCAFFOLD	1	177092	2,2	AP006285,AP006285	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-152	11	MAPPED	KI270903.1	NT_187657.1	ALT_SCAFFOLD	1	59088	2,2	AP006285,AP006285	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1521	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	96273713	96458148	2,2	FP476015,FP565785	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1521	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	96542549	96587148	2,2	FP476015,FP565785	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1581	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	108051314	108194618	5,5	AP001925,AP001925	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1581	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	108180587	108323891	5,5	AP001925,AP001925	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1596	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	27600919	27742118	14,14	AC104563,AC104563	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1596	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	27579372	27720571	14,14	AC104563,AC104563	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1611	11	MAPPED	CM000673.1	NC_000011.9	CHROMOSOME	94779309	94852618	4,4	AP001264,AP001264	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1611	11	MAPPED	JH159141.2	NW_003871079.1	ALT_SCAFFOLD	167465	240775	4,4	AP001264,AP001264	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1611	11	MAPPED	CM000673.2	NC_000011.10	CHROMOSOME	95046145	95119454	4,4	AP001264,AP001264	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
